time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length,,,
368,492,208.1156186,64,330.1056573,43.71152816,50.322,21.91344541,,,
369,516,208.7674914,64,321.8096566,59.8335729,50.322,35.02288071,,,
370,520,173.7870473,64,284.4969916,57.59291707,50.322,31.91245387,,,
371,467,176.1623306,64,525.3129781,39.1331284,50.322,17.05362921,,,
372,528,183.405466,64,300.2421755,60.55990056,50.322,29.11667133,,,
373,466,244.8674554,64,520.6477674,39.73246255,50.322,12.45228512,,,
374,517,212.3886501,64,356.591917,57.64264568,50.322,29.80532667,,,
375,515,209.0389237,64,331.7336166,57.92821505,50.322,29.98785243,,,
376,493,259.8426122,64,423.3248309,44.11811474,50.322,25.4932851,,,
377,507,137.1957251,64,331.1064397,56.38109274,50.322,28.37557389,,,
378,494,196.9989178,64,368.0496007,49.00622722,50.322,16.51386886,,,
379,543,220.4035032,64,306.2435477,64.02641775,50.322,28.56088805,,,
380,478,158.161853,64,395.3627039,43.63173043,50.322,16.04124047,,,
381,493,248.5827421,64,424.6354341,49.3471605,50.322,24.81119119,,,
382,475,178.4424992,64,463.8019244,41.37865456,50.322,17.39885495,,,
383,489,224.3258071,64,373.5413944,44.54265421,50.322,14.60826608,,,
384,482,206.8803203,64,454.5679542,42.86126049,50.322,20.59471097,,,
385,517,234.2424641,64,320.3858325,58.50624686,50.322,30.32488873,,,
386,485,180.5122736,64,413.73031,45.31789332,50.322,21.64854447,,,
387,477,179.9203024,64,455.2585112,40.73591233,50.322,20.43646035,,,
388,498,181.5347338,64,334.4518387,52.82960276,50.322,18.616805,,,
389,446,201.0292615,64,499.0141402,40.15902248,50.322,17.12881795,,,
390,500,218.9317651,64,350.691844,51.89514006,50.322,26.43846699,,,
391,483,214.8158732,64,415.7748462,43.32588839,50.322,20.74798184,,,
392,518,236.5334291,64,345.1271785,59.58531549,50.322,32.7428183,,,
393,459,193.1578715,64,513.3203824,41.59426349,50.322,9.371169873,,,
394,487,209.2016899,64,418.6993961,44.34721974,50.322,15.62616685,,,
395,465,199.9620695,64,480.2349754,38.61261177,50.322,13.15591272,,,
396,507,216.1469472,64,352.8999634,52.90142584,50.322,24.35688266,,,
397,475,213.2070379,64,493.5325328,43.89664247,50.322,13.74474885,,,
398,475,186.9534848,64,513.8383101,40.94532562,50.322,18.61979405,,,
399,505,188.2393546,64,347.6598818,56.37094854,50.322,25.72150151,,,
400,486,184.7067377,64,382.4087702,46.72957878,50.322,15.61871604,,,
401,494,217.2241306,64,383.8588376,49.28087175,50.322,25.60032104,,,
402,519,203.2353576,64,350.7165899,60.9419184,50.322,34.2682994,,,
403,546,153.0604451,64,255.2064384,60.36248004,50.322,31.45601236,,,
404,533,199.6096999,64,308.3581612,61.71620895,50.322,32.35750863,,,
405,484,212.1052656,64,388.6199504,43.13098111,50.322,21.02093321,,,
406,477,214.4991247,56,276.8602381,53.27564998,50.322,40.18131283,,,
407,497,219.6120854,56,289.9274592,55.60845027,50.322,31.90919228,,,
408,514,210.257006,56,284.7175571,56.77736586,50.322,28.51655801,,,
409,530,225.3271398,56,282.3698522,57.87738993,50.322,30.44444077,,,
410,502,252.1778977,56,295.0031791,58.84184581,50.322,35.07430736,,,
411,482,215.7734669,56,261.799816,55.65652809,40.3214,35.58872921,,,
412,545,226.068231,56,274.4881862,60.73617368,40.3214,34.2221016,,,
413,519,167.8646896,56,237.3943711,57.96585906,40.3214,34.89246017,,,
414,499,206.2115057,56,254.3450106,58.06666703,40.3214,30.00437049,,,
415,502,200.0919157,56,271.9570076,57.04016454,40.3214,21.59784825,,,
416,471,221.9620253,56,244.1112637,55.55192414,40.3214,39.12532149,,,
417,552,219.4006832,56,274.0838632,58.85809272,40.3214,23.49717406,,,
418,553,181.7079542,56,268.0756875,57.84346027,40.3214,31.29726432,,,
419,503,257.7734139,56,294.1283253,56.26520156,40.3214,27.86959941,,,
420,483,208.3141235,56,239.3702804,54.01553726,40.3214,35.95572734,,,
421,469,155.1968929,56,239.1149994,52.83147883,40.3214,35.08394492,,,
422,488,174.611019,56,227.4537487,52.58039427,40.3214,32.2247376,,,
423,498,245.1888177,56,286.330176,58.06607716,40.3214,29.97042663,,,
424,502,209.2109631,56,271.4755033,56.22112557,40.3214,26.82176938,,,
425,516,224.3640835,56,281.6231352,56.70187313,40.3214,31.47595653,,,
426,474,224.6797165,56,239.7212894,54.7356241,40.3214,27.21663265,,,
427,490,209.98024,56,270.8426795,56.82653271,40.3214,34.01192855,,,
428,490,202.0761996,56,256.5817854,54.24908968,40.3214,25.08620048,,,
429,508,227.6451272,56,277.62766,55.72272012,40.3214,31.83718513,,,
430,521,203.3965537,56,300.3411223,55.75041462,40.3214,34.13461612,,,
431,540,218.854538,56,279.6079825,59.42829942,40.3214,38.347193,,,
432,509,227.8474018,56,315.1261711,60.2090956,40.3214,31.39778789,,,
433,455,188.97386,56,251.499574,54.01478008,40.3214,22.17146935,,,
434,471,165.4928523,56,234.9865502,55.84055156,40.3214,26.89613641,,,
435,509,198.2559483,56,259.8316661,56.11596648,40.3214,34.17429495,,,
436,539,214.4052597,56,276.9175657,58.6474326,40.3214,36.83875379,,,
437,515,199.4527558,56,249.8509447,58.87033901,40.3214,27.67880221,,,
438,510,182.4411351,56,236.3618375,54.33738739,40.3214,25.58234598,,,
439,498,182.2098835,56,247.2514226,54.69580091,40.3214,25.74722227,,,
440,490,164.4596571,56,237.8149135,55.17293463,40.3214,19.23167837,,,
441,512,237.1688161,56,303.3917673,57.19233125,40.3214,31.90909052,,,
442,442,195.813402,56,251.9521204,50.66460336,40.3214,25.7947153,,,
443,532,177.1499903,56,261.9385128,60.33817608,40.3214,34.62304464,,,
444,510,156.9465816,56,243.0770921,57.09674315,40.3214,31.82686438,,,
445,549,207.8719604,56,259.9666587,59.51830366,40.3214,33.82881282,,,
446,516,170.3043141,56,239.7396989,57.57107116,40.3214,32.10765317,,,
447,504,173.6102659,56,247.523844,56.15510793,40.3214,24.18504301,,,
448,500,174.3943538,56,232.9002462,58.6046766,40.3214,31.88384003,,,
449,495,174.410597,56,222.6120946,57.42279787,40.3214,23.49271716,,,
450,490,189.798692,56,245.6315339,58.04662704,40.3214,25.3014734,,,
451,496,193.604566,68,445.2398493,41.41551062,40.3214,16.97603565,,,
452,464,157.1512067,68,458.321088,38.43925826,40.3214,14.12867996,,,
453,510,207.0856292,68,458.3818002,45.65241308,40.3214,16.58385601,,,
454,478,199.5531537,68,483.5267332,38.35879504,40.3214,8.347238259,,,
455,528,177.6464159,68,461.4912756,50.29569746,40.3214,28.68195887,,,
456,511,198.2819913,68,431.6066667,47.70154474,40.3214,20.40468261,,,
457,485,222.528121,68,439.7938819,40.28150491,40.3214,12.90130458,,,
458,485,202.5095419,68,424.4525626,39.54702983,40.3214,5.098348915,,,
459,536,184.1147668,68,482.7797286,53.74050595,40.3214,27.79325639,,,
460,503,168.8328705,68,457.7416764,43.8120323,40.3214,11.40554372,,,
461,552,282.6797432,68,546.4322514,58.62463184,40.3214,32.89958502,,,
462,483,191.4493065,68,446.2719637,41.82963849,40.3214,18.89770459,,,
463,493,207.0475573,68,392.0946449,42.43342386,40.3214,20.84949866,,,
464,530,232.6805126,68,505.9165911,51.34735927,40.3214,25.66385688,,,
465,496,210.8696058,68,456.9967183,42.65696189,40.3214,20.8237662,,,
466,527,189.0198698,68,506.6615222,48.71612685,40.3214,13.4309116,,,
467,503,207.5035065,68,515.6705409,40.2460234,40.3214,15.8709684,,,
468,509,168.7718964,68,476.1982067,43.75215519,40.3214,17.96743818,,,
469,482,204.6711314,68,426.8781114,38.73050794,40.3214,11.64499016,,,
470,540,195.7649955,68,474.9818514,56.43709573,40.3214,28.67627812,,,
471,518,242.0716106,68,434.709473,48.16655288,40.3214,25.53005803,,,
472,499,229.2280881,68,463.1597311,44.29657205,40.3214,14.70233736,,,
473,482,215.5843214,68,465.6197657,38.03640641,40.3214,16.02143545,,,
474,486,203.8355678,68,419.4082645,39.3070464,40.3214,10.80766382,,,
475,505,227.1537487,68,442.7846937,45.17668572,40.3214,16.9331922,,,
476,480,180.0474442,68,452.7986022,40.09446755,40.3214,11.76246546,,,
477,528,202.545163,68,427.7752323,50.97437247,40.3214,23.63030269,,,
478,521,167.2429089,68,455.0041155,46.62846191,40.3214,20.12158,,,
479,472,197.7652814,68,469.3585244,37.55948192,40.3214,17.10793791,,,
480,469,156.3967597,68,427.0997175,38.17038434,40.3214,12.00250793,,,
481,474,200.862216,68,456.376419,41.2075454,40.3214,14.58033594,,,
482,508,185.8577449,68,458.5035805,45.70381661,40.3214,19.58377964,,,
483,472,180.9313333,68,471.9218194,40.76673761,40.3214,5.943270216,,,
484,484,175.579254,68,456.884401,41.22230522,40.3214,8.545236524,,,
485,511,229.203551,68,416.5986226,44.65102395,40.3214,15.98065258,,,
486,524,205.735695,68,477.7985729,49.39801917,40.3214,14.31911175,,,
487,495,130.3240988,68,430.8907691,41.96194118,40.3214,10.02208228,,,
488,500,184.7489629,68,496.8986445,42.67563254,40.3214,18.78909499,,,
489,465,204.1221086,68,432.5940857,39.34177099,40.3214,9.255812886,,,
490,497,210.2151107,68,460.2709807,42.41522973,40.3214,25.57551793,,,
491,450,205.9911849,68,440.9661043,38.5124215,40.3214,19.28939916,,,
492,490,174.6278251,68,439.4712427,38.8737916,40.3214,16.30640587,,,
493,524,211.7319106,68,444.0384997,50.51233302,40.3214,23.2906124,,,
494,495,231.0910036,68,503.5592025,44.50119908,40.3214,17.97067776,,,
495,517,232.0052352,68,486.6895669,45.9265232,40.3214,23.60157657,,,
496,499,196.5385732,60,284.4173092,57.68448983,40.3214,19.45046728,,,
497,473,217.9279499,60,300.8102246,55.18446291,40.3214,32.3209936,,,
498,465,209.3991569,60,309.3911565,53.16609818,40.3214,28.46027623,,,
499,502,191.1323932,60,287.7002229,56.39697768,40.3214,29.81445053,,,
500,451,212.7441263,60,320.1193131,49.15574215,40.3214,25.55159822,,,
501,496,192.0980382,60,270.560367,56.00126631,40.3214,23.18969902,,,
502,524,212.1810293,60,262.6832784,58.12184251,40.3214,30.46718916,,,
503,473,205.7452094,60,281.9535699,51.81541051,40.3214,31.60933354,,,
504,524,246.5063939,60,317.3948356,58.45043503,40.3214,29.28315318,,,
505,523,168.8123007,60,241.7035244,59.71225544,40.3214,35.96728646,,,
506,493,193.9955769,60,281.0306683,57.17237223,40.3214,29.94494375,,,
507,483,230.3519282,60,290.6442347,57.61423954,40.3214,32.72744339,,,
508,500,220.6079204,60,298.6278209,56.26310604,40.3214,23.16084458,,,
509,498,178.2977133,60,255.4856615,56.8610704,40.3214,18.64641787,,,
510,480,164.3335577,60,250.1662351,54.25911728,40.3214,30.50977083,,,
511,517,192.5077738,60,243.9517465,58.13141248,40.3214,34.95873175,,,
512,463,174.0191353,60,310.3826659,52.82744235,40.3214,23.9787091,,,
513,476,175.4964369,60,266.9522377,53.47375044,40.3214,26.64021553,,,
514,472,204.6636732,60,300.073777,55.16450768,40.3214,28.56360304,,,
515,497,180.4641557,60,252.4197094,58.42424393,40.3214,32.09496459,,,
516,529,179.7942237,60,248.7837211,63.4414125,40.3214,32.30681293,,,
517,480,181.8704274,60,286.0989487,55.84483668,40.3214,31.83098051,,,
518,486,163.0248542,60,261.7107642,55.96912836,40.3214,19.29220782,,,
519,504,209.9749018,60,271.3325911,59.03217563,40.3214,31.33180324,,,
520,524,194.8066387,60,273.7421015,60.49851571,40.3214,35.16342872,,,
521,424,221.2583852,60,533.6095591,37.24505111,40.3214,15.86792,,,
522,506,137.7952991,60,263.4108996,58.46149447,40.3214,30.25213285,,,
523,484,144.3079043,60,262.5997633,54.59209966,40.3214,26.28785902,,,
524,518,178.8085174,60,242.6113721,60.25592134,40.3214,29.87709219,,,
525,504,257.8191019,60,308.8012438,56.83095574,40.3214,26.0185449,,,
526,484,219.0415457,60,272.846647,54.39957021,40.3214,46.9137976,,,
527,488,180.9744423,60,284.3017508,55.22067188,40.3214,33.65424026,,,
528,512,207.3543545,60,275.56998,58.87403932,40.3214,29.59124894,,,
529,533,188.4935451,60,250.5151376,62.59340932,40.3214,35.3150293,,,
530,476,193.4213549,60,248.8034693,53.76762371,40.3214,30.14434948,,,
531,498,207.1721886,60,280.5013695,56.36093208,40.3214,25.38039085,,,
532,543,166.7828831,60,268.24891,61.19311987,40.3214,28.38621472,,,
533,480,166.8470935,60,250.3471497,55.73911656,40.3214,28.74797805,,,
534,478,201.2430043,60,245.6297863,53.53286143,40.3214,29.3575645,,,
535,480,166.6107597,60,261.7207677,55.5958414,40.3214,26.42552198,,,
536,479,250.2097561,60,329.7650747,54.90411758,40.3214,33.43361888,,,
537,476,152.4682471,60,275.2014603,52.90056555,40.3214,37.18149816,,,
538,528,245.4659854,60,287.4546179,61.49062449,40.3214,37.52599905,,,
539,491,192.3418796,60,277.5948892,57.45890793,40.3214,26.4238681,,,
540,491,166.6039451,60,263.7491975,55.34658963,40.3214,28.04027381,,,
541,507,150.692368,60,233.3500972,57.46708229,40.3214,29.44455311,,,
542,466,160.7874986,60,268.4915824,55.41643378,40.3214,30.6841297,,,
543,469,186.7663834,60,303.8708974,53.24236604,40.3214,24.94392707,,,
544,470,164.4032539,60,255.5966715,56.57006442,40.3214,32.63285735,,,
545,517,153.4845743,60,237.5987902,58.39326111,40.3214,31.99158026,,,
546,445,211.4664628,60,373.6623179,44.32560798,40.3214,20.61514488,,,
547,488,248.7433405,60,327.3323744,57.9113032,40.3214,33.77415532,,,
548,505,214.19625,60,278.4596913,56.66894753,40.3214,25.253732,,,
549,500,219.4818496,60,295.350434,55.55672871,40.3214,30.26758757,,,
550,493,192.5118462,60,306.5128246,58.5448459,40.3214,33.98256563,,,
551,471,236.223839,60,319.3293145,53.07118521,40.3214,33.96056217,,,
552,478,219.3208064,60,295.658503,53.59486381,40.3214,30.46347112,,,
553,528,190.3963072,60,247.7567209,59.04761919,40.3214,34.27049486,,,
554,491,126.1910617,60,261.4214357,55.29166269,40.3214,23.92365676,,,
555,496,188.3048057,60,289.2322494,56.62531376,40.3214,18.2269715,,,
556,540,200.5208384,60,284.951144,60.10274655,40.3214,31.15185327,,,
557,493,207.1581223,60,285.7961393,56.33307263,40.3214,35.0096512,,,
558,497,193.804191,60,269.1118062,58.19948642,40.3214,26.64719882,,,
559,498,164.865851,60,282.6606526,57.00448353,40.3214,30.84562523,,,
560,503,206.0474566,60,254.046998,58.28107553,40.3214,35.41950541,,,
561,490,200.2891227,60,297.1204366,56.78815137,40.3214,30.86600764,,,
562,465,205.5848074,60,294.9153369,51.70046802,40.3214,28.34529382,,,
563,515,188.14897,60,278.0142845,59.67941408,40.3214,31.20423395,,,
564,480,166.1454655,60,268.9746453,55.25277654,40.3214,31.3734515,,,
565,517,205.3266578,60,275.9912354,59.07180529,40.3214,32.32814579,,,
566,506,200.4869561,60,272.0858362,58.97421447,40.3214,34.98411698,,,
567,493,194.859941,60,292.0488981,54.22021993,40.3214,24.44199768,,,
568,505,173.4535354,60,246.8553386,57.7487453,40.3214,24.47385287,,,
569,504,190.7218935,60,234.0710186,58.23760334,40.3214,36.09785571,,,
570,517,153.6075128,60,255.584616,60.54752519,40.3214,28.49719014,,,
571,500,161.0283413,60,226.8150723,56.85535248,40.3214,22.19957891,,,
572,489,191.2667055,60,259.25311,56.3311795,40.3214,36.42640322,,,
573,492,235.7485196,60,317.4271072,57.16710356,40.3214,30.45341401,,,
574,484,183.1862457,60,266.2528753,55.35947013,40.3214,32.79227496,,,
575,519,197.2002358,60,265.0578663,58.84580044,40.3214,35.97460073,,,
576,502,198.6577463,60,279.1558083,57.96984686,40.3214,35.80451211,,,
577,477,204.4174059,60,291.6719993,55.29413727,40.3214,36.94551226,,,
578,530,224.2737628,60,277.6959717,60.76588981,33.86000873,29.63645274,,,
579,466,171.5117116,60,286.4554126,54.67322331,34.12786964,24.98357805,,,
580,499,219.1638505,60,279.6142305,56.91829313,35.15978042,23.53689479,,,
581,495,243.3278584,60,301.8326048,55.36287023,34.26074483,26.55184418,,,
582,495,176.5713399,60,280.5946588,57.29568121,34.3101825,27.03313876,,,
583,521,195.3327712,60,277.1266021,58.20895069,33.96810758,33.31092776,,,
584,485,226.5637542,60,299.2559257,55.92504606,34.71216161,35.38064482,,,
585,530,192.3374016,60,261.4728329,57.0915551,34.50296772,32.67824424,,,
586,501,249.499587,72,488.4599874,44.88620042,37.37476577,20.12639352,,,
587,513,220.8794407,72,530.0562119,47.46459658,38.81309722,14.84188687,,,
588,511,192.8899042,72,486.5336527,48.21652139,38.60428904,13.65484908,,,
589,508,154.0195976,72,514.7943138,46.66745819,37.81040881,14.80935395,,,
590,498,185.4239811,72,528.4045438,46.16273359,37.22340797,14.1179112,,,
591,480,139.7151292,72,511.926197,40.6247456,37.2749284,7.692511187,,,
592,477,213.6458093,72,512.5696262,40.5424997,37.77541071,7.59057443,,,
593,494,225.3549226,72,481.7748603,42.94944078,37.61113004,8.261084165,,,
594,578,196.4739235,72,601.8025604,58.67901109,38.37791215,39.64707399,,,
595,510,152.6165499,72,496.8137722,46.29494612,37.3731602,19.27822131,,,
596,509,184.4418372,72,516.6282445,47.17257423,37.88498742,23.77946952,,,
597,496,185.5826701,72,483.3273098,43.39815132,37.27670078,18.85310968,,,
598,557,216.5046665,72,510.6025228,59.08524029,38.25682045,29.6248107,,,
599,514,176.8949506,72,529.1206753,47.65805889,37.44861277,13.50588676,,,
600,534,139.476709,72,506.606861,55.46166018,37.70629903,17.99304713,,,
601,1010,171.537924,72,290.563769,75.36774653,37.66120154,44.5356915,,,
602,907,181.5968653,72,277.2361773,70.37563618,39.13565658,26.11725067,,,
603,984,185.4583377,72,260.9892832,74.2593661,37.69343383,38.31199602,,,
604,953,158.807806,72,227.6502965,70.52569933,36.7949655,36.99516385,,,
605,956,208.6006653,72,276.3348706,72.08748625,38.25618687,35.97495445,,,
606,945,155.0309343,72,226.3816103,70.00791608,37.61062832,36.72285787,,,
607,919,159.478602,72,228.7304709,68.30040633,37.4767933,43.14409373,,,
608,1036,207.4977853,72,257.1263916,73.66639988,36.28051609,49.93327294,,,
609,989,189.6981543,72,266.2882163,74.36291736,37.04936646,46.63546092,,,
610,909,172.479126,72,220.6515113,69.26575929,37.66448982,43.95935102,,,
611,954,171.9052491,72,261.923626,72.23704453,37.54758082,55.1319885,,,
612,996,190.371931,72,285.5066883,74.21301501,37.51587856,54.14746374,,,
613,969,179.5786495,72,261.2045613,73.74845374,37.89242007,51.11047528,,,
614,946,164.2646778,72,250.202615,67.09118231,37.03622061,45.43620026,,,
615,938,136.0596104,72,217.4827143,68.10682676,37.03342154,49.32996141,,,
616,900,119.0082006,72,245.390215,67.47737734,38.42240438,52.02344412,,,
617,977,188.1429657,72,275.2958997,73.05530388,37.6393593,47.81491107,,,
618,1008,148.938186,72,259.809938,72.89624987,37.36834447,48.70073493,,,
619,863,205.9932955,72,275.5045616,68.35107652,38.94848874,57.63924001,,,
620,923,178.2390892,72,247.0987086,66.80123236,37.60604812,52.62215657,,,
621,925,209.2775746,72,272.2158265,68.43908197,38.00096595,48.48421403,,,
622,914,148.1812178,72,223.0356058,65.00998642,37.15071966,48.29496652,,,
623,920,149.26718,72,240.4802784,69.07645762,37.7351074,53.81230865,,,
624,1000,147.2192222,72,255.4592653,72.99403104,37.29473272,52.74963242,,,
625,961,188.505869,72,274.3085156,68.54203876,37.41861897,49.53684895,,,
626,979,203.6186375,72,258.5038914,73.18481789,37.68344498,50.87718656,,,
627,936,165.2345287,72,251.2826247,68.1359514,36.31911324,53.75850133,,,
628,924,160.650641,72,251.2517447,69.35810277,37.43531618,53.68335814,,,
629,1016,144.0997751,72,246.7101291,73.36252152,36.83908708,50.73910412,,,
630,976,175.8588704,72,284.9630517,71.94313943,37.7455225,54.58099919,,,
631,918,171.2151901,76,243.3814822,67.26287655,36.985533,41.90559311,,,
632,964,172.0832008,76,248.4325729,71.6404702,38.5277211,45.44053641,,,
633,944,159.1503899,76,234.482969,67.27881291,37.95957056,35.32531516,,,
634,970,150.4203538,76,238.7965444,68.80958709,37.06729932,42.16881343,,,
635,1011,150.0333011,76,253.0034152,72.45548604,36.63818704,45.49216427,,,
636,905,174.6436248,76,265.3694931,66.8403881,37.24956577,34.739843,,,
637,952,173.8862079,76,253.5483082,71.89145408,37.29946293,46.10404124,,,
638,949,157.9408214,76,240.910916,70.41396454,37.81916216,44.44634633,,,
639,943,151.8425382,76,228.7965333,69.56222847,36.69666866,37.61988857,,,
640,958,201.9878673,76,258.9923035,71.28633237,37.14701662,44.36971178,,,
641,962,175.0487122,76,271.4797342,72.65599928,38.09921971,40.29048494,,,
642,996,172.0122203,76,264.5101713,75.12951326,36.59257492,45.12891448,,,
643,888,188.9830832,76,248.8778631,66.98823181,37.43848994,35.94621988,,,
644,963,139.1761252,76,247.94997,72.34092893,37.40763765,43.45235324,,,
645,944,152.5016316,76,238.9189221,71.22046164,38.2751559,41.29962529,,,
646,987,163.6558281,76,239.4416195,73.83540421,36.62971827,38.35520439,,,
647,936,169.8011823,76,259.293727,68.73760249,38.19627503,37.14429466,,,
648,965,194.90321,76,271.5229605,72.344229,38.68007935,51.82701085,,,
649,938,150.6981313,76,245.3311932,69.01238948,37.52387716,44.20444183,,,
650,981,185.0210643,76,268.5185813,70.4458031,37.57816557,51.74731242,,,
651,972,191.2077333,76,254.270397,70.94569077,37.73087111,37.59283561,,,
652,922,130.919475,76,224.8400127,66.64488592,38.87074933,37.46369811,,,
653,910,123.8394138,76,207.8549638,69.48332013,37.64401199,36.04306715,,,
654,961,201.0928868,76,251.0929798,71.7928692,38.15516339,40.89847204,,,
655,995,153.6794583,76,230.460663,74.50717949,36.95537148,45.33899438,,,
656,906,195.8540633,76,232.0788865,68.21881901,37.93007323,25.71457991,,,
657,914,167.581906,76,253.0180028,66.3765742,37.33132761,35.87645101,,,
658,931,143.6910003,76,243.5236359,68.23710109,37.77323278,42.55309892,,,
659,993,187.8592094,76,277.702631,73.03262196,36.56293987,38.85163563,,,
660,969,169.0937675,76,255.5509021,71.00347002,37.35013307,43.19761627,,,
661,937,176.1851028,76,236.2064488,68.72950885,37.20690882,44.77310773,,,
662,913,173.0975332,76,235.8087731,68.64587616,36.83490135,34.94997654,,,
663,932,143.4254803,76,226.7665972,67.22050773,36.57668741,41.81258921,,,
664,954,172.1330815,76,254.1201626,68.37312792,37.68630797,52.27208853,,,
665,893,184.9826604,76,230.5559947,65.62603962,36.91919059,32.2052034,,,
666,977,174.6169819,76,244.7874832,70.99240904,38.7642743,40.92002712,,,
667,981,168.9446646,76,270.2783642,69.65723629,37.6818757,42.23893764,,,
668,982,183.4803792,76,249.8562452,71.32398864,37.1161155,42.19494249,,,
669,937,134.3035208,76,217.7736793,67.58125753,37.86155146,44.24530875,,,
670,947,178.7527415,76,240.5164259,69.48161035,39.12056527,37.26143866,,,
671,925,138.6307728,76,225.9028329,67.48280686,37.03716311,38.65743707,,,
672,933,167.9990354,76,227.3138172,69.10616369,36.73960501,43.56959444,,,
673,910,159.5968377,76,244.1798387,66.81579884,37.89839304,37.47821731,,,
674,932,156.6321721,76,241.0672769,70.42720774,37.09116465,43.77629565,,,
675,925,155.0758537,76,251.1731264,65.67450055,37.14668125,52.1269986,,,
676,1007,223.6220507,80,272.9662607,72.31059628,37.64561185,33.25067277,,,
677,963,182.5322232,80,232.9422049,72.52126169,36.74920912,35.65491151,,,
678,994,166.4938934,80,235.3083744,72.72654148,37.47245054,30.02102669,,,
679,978,178.6050228,80,251.6981682,71.38721908,37.69514045,29.80826173,,,
680,897,178.3367384,80,227.2264784,67.44923706,38.35999284,29.51290289,,,
681,948,166.9777749,80,258.7504634,69.83292625,37.2011247,28.1111424,,,
682,942,217.5038104,80,253.2125141,70.61645956,37.13360321,36.72168294,,,
683,954,148.7224183,80,214.3487191,69.9017779,37.06770886,34.50302905,,,
684,905,153.3166543,80,229.4216133,65.43905077,37.43745136,28.51275417,,,
685,978,144.9837798,80,232.8081396,73.62035468,36.26550837,29.21452605,,,
686,994,180.6013222,80,245.6233141,71.04345437,37.11188024,25.06666834,,,
687,941,171.3060853,80,234.3288622,67.20376191,37.75207912,34.45505803,,,
688,959,151.8293303,80,242.6289362,69.59380356,37.39897389,23.01797342,,,
689,936,164.1437788,80,233.37142,67.16369964,36.82487986,28.43435769,,,
690,931,182.3152061,80,228.8928535,70.10386117,37.82902978,30.82038152,,,
691,920,156.8239807,80,226.5725138,66.64267279,37.72247222,26.2199762,,,
692,1019,181.0493246,80,258.1859668,71.38264762,36.62904843,41.39257521,,,
693,984,178.5373348,80,248.7949736,71.65431437,36.90286587,35.23892322,,,
694,920,178.216108,80,239.6355092,66.7391057,36.31461327,37.76052597,,,
695,981,174.4400453,80,250.7914631,72.36739735,38.05267232,28.58863196,,,
696,1001,175.4924133,80,243.1933395,73.50068512,36.70682119,37.45461974,,,
697,966,165.5368123,80,248.6147683,69.82292098,36.88231398,38.7601622,,,
698,925,170.5244843,80,238.5359357,68.66810005,37.077719,31.98149498,,,
699,1036,131.1079954,80,246.5515453,74.28892505,36.80250834,37.75629312,,,
700,944,154.2900115,80,229.9952442,68.13282823,37.44499624,30.36626543,,,
701,927,160.5635258,80,228.5500671,66.85799003,36.25406675,29.1308154,,,
702,976,160.3935587,80,235.3648376,70.71241216,36.27276861,29.99354063,,,
703,984,150.9627442,80,239.6255191,73.01796552,36.99466799,23.90329582,,,
704,922,201.0293654,80,252.1872815,67.59699129,38.08114804,29.42354528,,,
705,981,178.5871575,80,285.9002398,71.39824861,37.49136699,29.47103797,,,
706,941,169.8079823,80,252.8907579,70.31247284,38.13196588,23.79369332,,,
707,938,157.0382232,80,243.9730506,69.53645532,36.9902186,32.13961334,,,
708,920,158.1017143,80,241.1652539,66.22364616,37.72596152,27.91321867,,,
709,948,174.0089131,80,243.2711295,68.83414574,37.93029471,32.60011128,,,
710,963,199.598833,80,281.3741633,71.70888527,36.51469543,37.85799566,,,
711,941,169.7989371,80,239.3145381,69.68369999,36.81522009,30.86899729,,,
712,926,187.6870298,80,247.0147492,69.19600854,37.2827022,35.52119757,,,
713,974,169.4902964,80,240.4380856,69.52316503,37.82144979,26.51988488,,,
714,947,152.3169839,80,226.1396809,69.98577416,37.93742344,28.05577775,,,
715,919,172.1738153,80,242.9750704,66.33203086,36.95582836,34.17882967,,,
716,931,148.2515246,80,232.0316553,65.68583546,37.99525948,33.10834032,,,
717,999,198.888149,80,265.741263,73.77655555,37.77289127,25.27248657,,,
718,928,154.907216,80,249.5269996,67.77029896,37.63596541,35.32702683,,,
719,927,148.3961742,80,226.7903892,67.6928268,37.81870223,36.54132435,,,
720,1015,152.2876016,80,265.9076884,72.72739061,36.91847241,29.30040548,,,
721,924,132.2261328,76,218.9602332,67.33994119,36.66767058,48.17354971,,,
722,941,183.0589331,76,273.4001733,69.11158445,36.73779139,37.99891594,,,
723,915,176.2832239,76,251.4876576,66.31124094,36.23768081,31.0223138,,,
724,977,177.8134373,76,253.6070552,71.4167166,36.84278439,37.30700114,,,
725,1002,162.4232725,76,267.1029446,74.61803449,36.62974247,41.81580681,,,
726,986,156.3106174,76,241.8175646,72.14156593,36.95887486,37.6842748,,,
727,932,200.6934934,76,255.4076103,67.13576591,37.54794201,50.50653538,,,
728,975,200.5782952,76,284.3031791,70.60117168,37.31808284,39.88301441,,,
729,971,186.3839643,76,221.1711054,71.38483443,37.62812799,45.52438669,,,
730,991,168.9017729,76,246.4811338,72.4197097,36.50108634,44.65878957,,,
731,973,206.152761,76,248.7921541,70.88693011,37.37974804,39.56810712,,,
732,973,195.4988638,76,284.5233474,71.78496972,37.08263725,42.01528057,,,
733,907,181.7686949,76,243.8353797,69.93930818,38.37565095,34.32584671,,,
